sp,lat,lon
"Melipona_seminigra",-10.23413611,-48.20611111
"Melipona_seminigra",-10.31777778,-48.15805556
"Melipona_seminigra",-10.18827778,-48.32055556
"Melipona_seminigra",-10.15291667,-48.33388889
"Melipona_seminigra",-11.72183333,-49.07361111
"Melipona_seminigra",-11.72777778,-49.11194444
"Melipona_seminigra",-11.54169444,-49.22861111
"Melipona_seminigra",-7.20463889,-48.21500000
"Melipona_triplaridis",8.1719,-77.6862
"Melipona_triplaridis",9.1499,-79.85
"Melipona_triplaridis",9.18333,-79.85
"Melipona_triplaridis",9.15,-79.84
"Melipona_triplaridis",8.9542,-79.5429
"Melipona_flavolineata",-10.6517,-68.5044
"Melipona_flavolineata",-2.6364,-54.9372
"Melipona_flavolineata",-10.6517,-68.5044
"Melipona_flavolineata",-18.9186,-48.2772
"Melipona_flavolineata",-21.1775,-47.8103
"Melipona_flavolineata",-7.449722,-50.474722
"Melipona_flavolineata",-6.1042,-49.3553
"Melipona_flavolineata",-7.298889,-50.448333
"Melipona_flavolineata",-7.416389,-50.539444
"Melipona_flavolineata",-6.163611,-50.7875
"Melipona_flavolineata",-7.541111,-51.861667
"Melipona_flavolineata",-7.732222,-51.903611
"Melipona_flavolineata",-6.61,-51.940278
"Melipona_flavolineata",-1.43728,-48.47061
"Melipona_flavolineata",-5.5056,-45.2433
"Melipona_flavolineata",-2.41666667,-59.75000000
"Melipona_flavolineata",-11.08333333,-68.83333333
"Melipona_flavolineata",-0.51911,-50.78555
"Melipona_flavolineata",-9.71920,-52.62730
"Melipona_flavolineata",-10,-55
"Melipona_flavolineata",-7.63380556,-48.42138889
"Melipona_flavolineata",-8.77505556,-47.74527778
"Melipona_flavolineata",-8.90319444,-48.62805556
"Melipona_flavolineata",-10.76433333,-48.90777778
"Melipona_flavolineata",-9.96258333,-47.67861111
"Melipona_flavolineata",-11.54169444,-49.22861111
"Melipona_flavolineata",-5.64983333,-48.12694444
"Melipona_flavolineata",-6.66919444,-47.87055556
"Melipona_flavolineata",-6.85180556,-47.97027778
"Melipona_flavolineata",-6.97108333,-48.10027778
"Melipona_flavolineata",-7.03005556,-48.09111111
"Melipona_flavolineata",-6.84616667,-47.95472222
"Melipona_flavolineata",-7.63380556,-48.42166667
"Melipona_flavolineata",-8.77505556,-47.74527778
"Melipona_flavolineata",-8.90319444,-48.62833333
"Melipona_flavolineata",-10.76433333,-48.90777778
"Melipona_flavolineata",-10.23413611,-48.20611111
"Melipona_flavolineata",-10.31777778,-48.15805556
"Melipona_flavolineata",-10.18827778,-48.32055556
"Melipona_flavolineata",-10.15291667,-48.33388889
"Melipona_flavolineata",-9.96258333,-47.67861111
"Melipona_flavolineata",-11.72183333,-49.07361111
"Melipona_flavolineata",-11.72777778,-49.11194444
"Melipona_flavolineata",-11.54169444,-49.22861111
"Melipona_flavolineata",-7.20463889,-48.21500000
"Melipona_flavolineata",-5,-63
"Melipona_eburnea",-11.944722,-71.283333
"Melipona_eburnea",-10.138333,-75.541667
"Melipona_eburnea",-10.095,-75.54
"Melipona_eburnea",-10.76,-75.358333
"Melipona_eburnea",-1.48369,-78.00257
"Melipona_eburnea",-12.5425,-69.03397
"Melipona_eburnea",4.50712,-73.34833
"Melipona_eburnea",-11.260059,-74.618064
"Melipona_eburnea",3.91666667,-73.47111111
"Melipona_eburnea",4.16666667,-73.82111111
"Melipona_eburnea",-11.08333333,-68.83333333
"Melipona_illota",-0.85233,-78.916295
"Melipona_illota",0.1,-76.9
"Melipona_illota",-15.41670,-67.76670
"Melipona_illota",-12.98470,-70.34670
"Melipona_illota",-6.48400,-76.36700
"Melipona_illota",-8.38250,-74.53810
"Melipona_illota",-10.75530,-73.74030
"Melipona_illota",-1.74840,-73.20900
"Melipona_illota",-3.74800,-73.24700
"Melipona_ogilviei",3.934582,-53.208289
"Melipona_ogilviei",0.76666,-66.00000
"Melipona_ogilviei",-10.5,-48
"Melipona_ogilviei",6.10700,-58.58900
"Melipona_ogilviei",-5,-63
"Melipona_capixaba",-20.40000000,-41.08333333
"Melipona_capixaba",-20.45000000,-41.45000000
"Melipona_capixaba",-20.75000000,-41.10000000
"Melipona_capixaba",-20.48,-40.93
"Melipona_capixaba",-20.54,-40.98
"Melipona_orbignyi",-14.8424,-64.9004
"Melipona_orbignyi",-25.866,-58.883
"Melipona_orbignyi",-34,-64
"Melipona_fasciata",-17,-65
"Melipona_fasciata",8,-66
"Melipona_fasciata",11,-61
