sp,lat,lon
"Rhinella_granulosa",-13.5618967,-48.2286071
"Rhinella_granulosa",-14.1826,-50.937
"Rhinella_granulosa",-15.58333,-56.08333
"Rhinella_granulosa",-17.85,-60.7833
"Rhinella_granulosa",-15.4667,-67.8167
"Rhinella_granulosa",-10.5945055556,-66.7664166667
"Rhinella_granulosa",-10.8,-65.36667
"Rhinella_granulosa",-5.8122222,-61.2975
"Rhinella_granulosa",-3.62487,-59.51639
"Rhinella_granulosa",-4.85,-56.53333
"Rhinella_granulosa",-1.90833,-55.51889
"Rhinella_granulosa",-2.43333,-54.7
"Rhinella_granulosa",-4.10944,-63.18339
"Rhinella_granulosa",-5.8122222,-61.2975
"Rhinella_granulosa",1.55,-61.18582
"Rhinella_granulosa",2.4753,-59.3211
"Rhinella_granulosa",6.33333,-63.5
"Rhinella_granulosa",4.048611,-67.702225
"Rhinella_granulosa",-3.83333,-62.08333
"Rhinella_granulosa",-3.62487,-59.51639
"Rhinella_granulosa",-3.1443055556,-58.4469305556
"Rhinella_granulosa",-2.43333,-54.7
"Rhinella_granulosa",-1.88333,-54.18333
"Rhinella_granulosa",5.44,-55.09
"Rhinella_granulosa",5.6819,-57.8589
"Rhinella_granulosa",5.18000507,-60.75149536
"Rhinella_granulosa",6.33333,-63.5
"Rhinella_granulosa",9.39167,-63.00833
"Rhinella_granulosa",10.25,-63.916668
"Rhinella_granulosa",10.71615,-60.98942
"Rhinella_granulosa",11.2333,-74.1167
"Rhinella_granulosa",-9.7,-65.38333
"Rhinella_icterica",-23.06667,-45.93333
"Rhinella_icterica",-22.32861,-42.17694
"Rhinella_icterica",-24.09028,-48.36
"Rhinella_icterica",-29.48125,-50.1993
"Rhinella_icterica",-24,-48.34
"Rhinella_icterica",-23.11028,-46.54972
"Rhinella_icterica",-23.66,-46.52972
"Rhinella_icterica",-22.2825,-42.53139
"Rhinella_icterica",-23.63,-45.83
"Rhinella_icterica",-23.53028,-45.84
"Rhinella_icterica",-22.2667,-42.5333
"Rhinella_icterica",-24.22,-48.75972
"Rhinella_icterica",-22.366,-42.5333
"Rhinella_icterica",-23.63,-54.83
"Rhinella_icterica",-28.6333,-50.5667
"Rhinella_icterica",-26.25056,-49.37833
"Rhinella_icterica",-27.4,-57.2667
"Rhinella_icterica",-22.64,-44.56972
"Rhinella_icterica",-26.1936,-49.2961
"Rhinella_icterica",-22.43,-43.15
"Rhinella_icterica",-22.43,-42.98
"Rhinella_icterica",-28.33694,-49.62444
"Rhinella_icterica",-22.82,-44.65
"Rhinella_icterica",-22.9,-47.06
"Rhinella_icterica",-23.54028,-46.63
"Rhinella_icterica",-19.39111,-40.07194
"Rhinella_icterica",-23.52306,-46.18806
"Rhinella_icterica",-27.48333,-55.13333
